"source_archive","source_entry","candidate_category","format","size_bytes","rows","columns","condition","class_name","class_role","sampling_rate_hz","confidence","evidence"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/7screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57293540","10000","600","T2/8000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/7screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57076386","10000","600","T2/8000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/7screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56826965","10000","600","T2/8000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/8screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53112667","10000","600","T2/8000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/8screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104634888","10000","600","T2/8000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/8screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57809578","10000","600","T2/8000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/8screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","58102282","10000","600","T2/8000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/8screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57045879","10000","600","T2/8000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/1screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53177533","10000","600","T3/11000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/1screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104710512","10000","600","T3/11000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/1screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57515158","10000","600","T3/11000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/1screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","58202414","10000","600","T3/11000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/1screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57183245","10000","600","T3/11000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/2screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53381216","10000","600","T3/11000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/2screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","102915088","10000","600","T3/11000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/2screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57001075","10000","600","T3/11000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/2screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","57412894","10000","600","T3/11000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/2screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","56971930","10000","600","T3/11000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53131235","10000","600","T3/11000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","99566084","10000","600","T3/11000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3screws/T3_X_data.csv","A_FORMAL_RAW","CSV","56910688","10000","600","T3/11000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","57007269","10000","600","T3/11000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","56771261","10000","600","T3/11000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3_14screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53185985","10000","600","T3/11000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3_14screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104662280","10000","600","T3/11000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3_14screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57686800","10000","600","T3/11000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3_14screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","58464081","10000","600","T3/11000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3_14screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57385288","10000","600","T3/11000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53399595","10000","600","T3/11000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104729059","10000","600","T3/11000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57007602","10000","600","T3/11000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","56946991","10000","600","T3/11000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","56765013","10000","600","T3/11000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4_146screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53190996","10000","600","T3/11000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4_146screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104735978","10000","600","T3/11000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4_146screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57146286","10000","600","T3/11000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4_146screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","57028089","10000","600","T3/11000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4_146screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","56885103","10000","600","T3/11000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/5screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53362841","10000","600","T3/11000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/5screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","96697949","10000","600","T3/11000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/5screws/T3_X_data.csv","A_FORMAL_RAW","CSV","56848887","10000","600","T3/11000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/5screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","57301291","10000","600","T3/11000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/5screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","56802388","10000","600","T3/11000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/6screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53349927","10000","600","T3/11000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/6screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","100290474","10000","600","T3/11000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/6screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57229883","10000","600","T3/11000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/6screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","57746345","10000","600","T3/11000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/6screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57097579","10000","600","T3/11000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/7screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53401864","10000","600","T3/11000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/7screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","95988646","10000","600","T3/11000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/7screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57338197","10000","600","T3/11000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/7screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","57805147","10000","600","T3/11000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/7screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57032332","10000","600","T3/11000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/8screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53400766","10000","600","T3/11000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/8screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","96590318","10000","600","T3/11000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/8screws/T3_X_data.csv","A_FORMAL_RAW","CSV","58200215","10000","600","T3/11000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/8screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","59167448","10000","600","T3/11000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/8screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57457344","10000","600","T3/11000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/1screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53167573","10000","600","T3/6000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/1screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104724957","10000","600","T3/6000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/1screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57891272","10000","600","T3/6000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/1screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","59043052","10000","600","T3/6000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/1screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57622586","10000","600","T3/6000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/2screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53176597","10000","600","T3/6000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/2screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104655753","10000","600","T3/6000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/2screws/T3_X_data.csv","A_FORMAL_RAW","CSV","58090719","10000","600","T3/6000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/2screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","59513388","10000","600","T3/6000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/2screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57771035","10000","600","T3/6000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/3screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53069666","10000","600","T3/6000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/3screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104580853","10000","600","T3/6000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/3screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57659916","10000","600","T3/6000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/3screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","58749627","10000","600","T3/6000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/3screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57467090","10000","600","T3/6000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/3_14screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53117127","10000","600","T3/6000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/3_14screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104657440","10000","600","T3/6000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/3_14screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57466996","10000","600","T3/6000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/3_14screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","58275399","10000","600","T3/6000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/3_14screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57257595","10000","600","T3/6000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/4screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53151953","10000","600","T3/6000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/4screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104713615","10000","600","T3/6000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/4screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57622416","10000","600","T3/6000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/4screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","58712489","10000","600","T3/6000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/4screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57434728","10000","600","T3/6000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/4_146screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53108729","10000","600","T3/6000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/4_146screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104744645","10000","600","T3/6000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/4_146screws/T3_X_data.csv","A_FORMAL_RAW","CSV","58067323","10000","600","T3/6000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/4_146screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","58190793","10000","600","T3/6000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/4_146screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57454169","10000","600","T3/6000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/5screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53356089","10000","600","T3/6000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/5screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104620336","10000","600","T3/6000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/5screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57771718","10000","600","T3/6000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/5screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","58817526","10000","600","T3/6000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/5screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57569864","10000","600","T3/6000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/6screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53331656","10000","600","T3/6000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/6screws/T3_Delta_T_data.csv","A_FORMAL_RAW","CSV","104714150","10000","600","T3/6000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/6screws/T3_X_data.csv","A_FORMAL_RAW","CSV","57859945","10000","600","T3/6000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/6screws/T3_Y_data.csv","A_FORMAL_RAW","CSV","59022155","10000","600","T3/6000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/6screws/T3_Z_data.csv","A_FORMAL_RAW","CSV","57509998","10000","600","T3/6000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/7screws/T3_Current_data.csv","A_FORMAL_RAW","CSV","53172263","10000","600","T3/6000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
